"Story","Title","Result","Date","Stability","Duration (s)"
"Top Itinerary Delete Icon","Itinerary Page Delete Button functionality","ERROR","2022-12-09T14:35:16.33982+07:00[Asia/Jakarta]","0.0","26.74"
