"Story","Title","Result","Date","Stability","Duration (s)"
"Modal Add Itinerary Tableview","Modal Add Itinerary Column visibility","FAILURE","2022-12-12T11:44:49.953291+07:00[Asia/Jakarta]","0.0","31.15"
